"id","countyName","zipCode"
"75045","San Diego"," 92110 "
"75046","San Bernardino"," 92397 "
"75047","Orange"," 92866 "
"75048","Los Angeles"," 90291 "
"75049","Maricopa"," 85335 "
"75050","Pulaski"," 31023 "
"75051","Pike"," 30256 "
"75052","Webster"," 65632 "
"75053","Howard"," 65230 "
"75054","Silver Bow"," 59701 "
"75055","Shelby"," 35007 "
"75056","Washington"," 63071 "
"75057","Polk"," 30113 "
"75058","Pickens"," 30175 "
"75059","Sumter"," 35470 "
"75060","Monroe"," 72069 "
"75061","Okaloosa"," 32539 "
"75062","Wayne"," 63950 "
"75063","Madison"," 39046 "
"75064","Paulding"," 30153 "
"75065","Vernon"," 64771 "
"75066","Talladega"," 35150 "
"75067","Marion"," 39643 "
"75068","Warren"," 63383 "
"75069","Howell"," 65775 "
"75070","Stillwater"," 59057 "
"75071","Taney"," 65653 "
"75072","Orange"," 32792 "
"75073","Iron"," 63663 "
"75074","Texas"," 65484 "
"75075","Stone"," 65686 "
"75076","Oglethorpe"," 30683 "
"75077","Jackson"," 64053 "
"75078","Tallapoosa"," 36861 "
"75079","Jasper"," 64841 "
"75080","Tuscaloosa"," 35453 "
"75081","Walker"," 35579 "
"75082","Palm Beach"," 33414 "
"75083","Jefferson"," 63050 "
"75084","Pinellas"," 33755 "
"75085","Miami Dade"," 33183 "
"75086","San Diego"," 92111 "
"75087","San Bernardino"," 92398 "
"75088","Orange"," 92867 "
"75089","Los Angeles"," 90292 "
"75090","Maricopa"," 85337 "
"75091","Pulaski"," 31036 "
"75092","Pike"," 30257 "
"75093","Webster"," 65644 "
"75094","Howard"," 65248 "
"75095","Silver Bow"," 59711 "
"75096","Shelby"," 35022 "
"75097","Putnam"," 30625 "
"75098","Worth"," 64456 "
"75099","Lowndes"," 39701 "
"75100","Washington"," 63080 "
"75101","Polk"," 30125 "
"75102","Pickens"," 30177 "
"75103","Sumter"," 36925 "
"75104","Monroe"," 72134 "
"75105","Okaloosa"," 32541 "
"75106","Wayne"," 63957 "
"75107","Madison"," 39071 "
"75108","Paulding"," 30157 "
"75109","Vernon"," 64772 "
"75110","Talladega"," 35151 "
"75111","Marion"," 39667 "
"75112","Warren"," 63390 "
"75113","Howell"," 65777 "
"75114","Stillwater"," 59061 "
"75115","Taney"," 65672 "
"75116","Orange"," 32798 "
"75117","Iron"," 65566 "
"75118","Texas"," 65542 "
"75119","Stone"," 65705 "
"75120","Jackson"," 64054 "
"75121","Tallapoosa"," 36866 "
"75122","Jasper"," 64848 "
"75123","Tuscaloosa"," 35456 "
"75124","Walker"," 35580 "
"75125","Palm Beach"," 33415 "
"75126","Jefferson"," 63051 "
"75127","Pinellas"," 33756 "
"75128","Miami Dade"," 33184 "
"75129","San Diego"," 92113 "
"75130","San Bernardino"," 92399 "
"75131","Orange"," 92868 "
"75132","Los Angeles"," 90293 "
"75133","Maricopa"," 85338 "
"75134","Quitman"," 39854 "
"75135","Pulaski"," 31071 "
"75136","Wright"," 65470 "
"75137","Holt"," 64437 "
"75138","Sheridan"," 59247 "
"75139","Saint Clair"," 35004 "
"75140","Pike"," 30258 "
"75141","Webster"," 65648 "
"75142","Howard"," 65250 "
"75143","Silver Bow"," 59727 "
"75144","Shelby"," 35040 "
"75145","Putnam"," 31024 "
"75146","Lowndes"," 39702 "
"75147","Washington"," 63622 "
"75148","Polk"," 30147 "
"75149","Pickens"," 30534 "
"75150","Okaloosa"," 32547 "
"75151","Wayne"," 63966 "
"75152","Madison"," 39110 "
"75153","Paulding"," 30179 "
"75154","Vernon"," 64778 "
"75155","Talladega"," 35160 "
"75156","Howell"," 65789 "
"75157","Stillwater"," 59063 "
"75158","Taney"," 65679 "
"75159","Orange"," 32801 "
"75160","Texas"," 65552 "
"75161","Stone"," 65714 "
"75162","Jackson"," 64055 "
"75163","Jasper"," 64855 "
"75164","Tuscaloosa"," 35458 "
"75165","Walker"," 35587 "
"75166","Palm Beach"," 33417 "
"75167","Jefferson"," 63052 "
"75168","Pinellas"," 33759 "
"75169","Miami Dade"," 33185 "
"75170","San Diego"," 92114 "
"75171","San Bernardino"," 92401 "
"75172","Orange"," 92869 "
"75173","Los Angeles"," 90301 "
"75174","Maricopa"," 85339 "
"75175","Rabun"," 30523 "
"75176","Miller"," 71834 "
"75177","Monroe"," 33001 "
"75178","Wright"," 65660 "
"75179","Holt"," 64451 "
"75180","Sheridan"," 59252 "
"75181","Saint Clair"," 35054 "
"75182","Pike"," 30285 "
"75183","Webster"," 65652 "
"75184","Howard"," 65254 "
"75185","Silver Bow"," 59743 "
"75186","Shelby"," 35043 "
"75187","Putnam"," 31061 "
"75188","Lowndes"," 39705 "
"75189","Washington"," 63624 "
"75190","Polk"," 30153 "
"75191","Pickens"," 30734 "
"75192","Okaloosa"," 32548 "
"75193","Wayne"," 63967 "
"75194","Madison"," 39146 "
"75195","Paulding"," 30180 "
"75196","Vernon"," 64779 "
"75197","Talladega"," 36203 "
"75198","Howell"," 65790 "
"75199","Stillwater"," 59069 "
"75200","Taney"," 65680 "
"75201","Orange"," 32803 "
"75202","Texas"," 65555 "
"75203","Stone"," 65728 "
"75204","Jackson"," 64056 "
"75205","Jasper"," 64859 "
"75206","Tuscaloosa"," 35463 "
"75207","Palm Beach"," 33418 "
"75208","Jefferson"," 63069 "
"75209","Pinellas"," 33760 "
"75210","Miami Dade"," 33186 "
"75211","San Diego"," 92115 "
"75212","San Bernardino"," 92404 "
"75213","Orange"," 92870 "
"75214","Los Angeles"," 90302 "
"75215","Maricopa"," 85340 "
"75216","Randolph"," 39840 "
"75217","Lincoln"," 39191 "
"75218","Hickory"," 65767 "
"75219","Rabun"," 30525 "
"75220","Miller"," 71837 "
"75221","Sanders"," 59831 "
"75222","Monroe"," 33036 "
"75223","Russell"," 36804 "
"75224","Wright"," 65662 "
"75225","Holt"," 64470 "
"75226","Sheridan"," 59254 "
"75227","Saint Clair"," 35094 "
"75228","Pike"," 30292 "
"75229","Webster"," 65706 "
"75230","Howard"," 65256 "
"75231","Silver Bow"," 59748 "
"75232","Shelby"," 35051 "
"75233","Lowndes"," 39740 "
"75234","Washington"," 63626 "
"75235","Polk"," 30173 "
"75236","Okaloosa"," 32564 "
"75237","Madison"," 39157 "
"75238","Vernon"," 64784 "
"75239","Talladega"," 36260 "
"75240","Howell"," 65793 "
"75241","Taney"," 65731 "
"75242","Orange"," 32804 "
"75243","Texas"," 65557 "
"75244","Stone"," 65737 "
"75245","Jackson"," 64057 "
"75246","Jasper"," 64862 "
"75247","Tuscaloosa"," 35466 "
"75248","Palm Beach"," 33426 "
"75249","Jefferson"," 63070 "
"75250","Pinellas"," 33761 "
"75251","Miami Dade"," 33187 "
"75252","San Diego"," 92116 "
"75253","San Bernardino"," 92405 "
"75254","Orange"," 92886 "
"75255","Los Angeles"," 90303 "
"75256","Maricopa"," 85342 "
"75257","Randolph"," 39886 "
"75258","Lincoln"," 39601 "
"75259","Hickory"," 65774 "
"75260","Rabun"," 30537 "
"75261","Richmond"," 30805 "
"75262","Leflore"," 38761 "
"75263","Henry"," 64726 "
"75264","Miller"," 71854 "
"75265","Sanders"," 59844 "
"75266","Monroe"," 33037 "
"75267","Russell"," 36856 "
"75268","Wright"," 65667 "
"75269","Holt"," 64473 "
"75270","Sheridan"," 59275 "
"75271","Saint Clair"," 35120 "
"75272","Pike"," 30295 "
"75273","Webster"," 65713 "
"75274","Howard"," 65274 "
"75275","Silver Bow"," 59750 "
"75276","Shelby"," 35078 "
"75277","Lowndes"," 39759 "
"75278","Washington"," 63628 "
"75279","Okaloosa"," 32567 "
"75280","Vernon"," 64790 "
"75281","Talladega"," 36268 "
"75282","Taney"," 65733 "
"75283","Orange"," 32805 "
"75284","Texas"," 65570 "
"75285","Stone"," 65747 "
"75286","Jackson"," 64058 "
"75287","Jasper"," 64870 "
"75288","Tuscaloosa"," 35469 "
"75289","Palm Beach"," 33428 "
"75290","Jefferson"," 63087 "
"75291","Pinellas"," 33762 "
"75292","Miami Dade"," 33189 "
"75293","San Diego"," 92117 "
"75294","San Bernardino"," 92407 "
"75295","Orange"," 92887 "
"75296","Los Angeles"," 90304 "
"75297","Maricopa"," 85345 "
"75298","Rockdale"," 30012 "
"75299","Rosebud"," 59003 "
"75300","Randolph"," 36258 "
"75301","Madison"," 72703 "
"75302","Washington"," 83610 "
"75303","Lincoln"," 39629 "
"75304","Hickory"," 65779 "
"75305","Rabun"," 30552 "
"75306","Richmond"," 30813 "
"75307","Leflore"," 38930 "
"75308","Henry"," 64735 "
"75309","Sanders"," 59845 "
"75310","Monroe"," 33040 "
"75311","Russell"," 36858 "
"75312","Wright"," 65702 "
"75313","Saint Clair"," 35125 "
"75314","Webster"," 65742 "
"75315","Howard"," 65279 "
"75316","Silver Bow"," 59759 "
"75317","Shelby"," 35080 "
"75318","Lowndes"," 39766 "
"75319","Washington"," 63630 "
"75320","Okaloosa"," 32569 "
"75321","Taney"," 65737 "
"75322","Orange"," 32806 "
"75323","Texas"," 65571 "
"75324","Jackson"," 64063 "
"75325","Tuscaloosa"," 35473 "
"75326","Palm Beach"," 33430 "
"75327","Pinellas"," 33763 "
"75328","Miami Dade"," 33190 "
"75329","San Diego"," 92118 "
"75330","San Bernardino"," 92408 "
"75331","Los Angeles"," 90305 "
"75332","Maricopa"," 85351 "
"75333","Rockdale"," 30013 "
"75334","Rosebud"," 59323 "
"75335","Randolph"," 36263 "
"75336","Madison"," 72721 "
"75337","Schley"," 31803 "
"75338","Washington"," 83645 "
"75339","Martin"," 33438 "
"75340","Lee"," 38801 "
"75341","Lincoln"," 39662 "
"75342","Rabun"," 30562 "
"75343","Richmond"," 30815 "
"75344","Leflore"," 38941 "
"75345","Henry"," 64739 "
"75346","Sanders"," 59848 "
"75347","Monroe"," 33042 "
"75348","Russell"," 36860 "
"75349","Wright"," 65704 "
"75350","Saint Clair"," 35128 "
"75351","Webster"," 65746 "
"75352","Shelby"," 35094 "
"75353","Washington"," 63631 "
"75354","Okaloosa"," 32578 "
"75355","Taney"," 65739 "
"75356","Orange"," 32807 "
"75357","Texas"," 65589 "
"75358","Jackson"," 64064 "
"75359","Tuscaloosa"," 35474 "
"75360","Palm Beach"," 33431 "
"75361","Pinellas"," 33764 "
"75362","Miami Dade"," 33193 "
"75363","San Diego"," 92119 "
"75364","San Bernardino"," 92410 "
"75365","Los Angeles"," 90401 "
"75366","Maricopa"," 85353 "
"75367","Screven"," 30446 "
"75368","Harrison"," 64424 "
"75369","Roosevelt"," 59201 "
"75370","Rockdale"," 30014 "
"75371","Pike"," 36005 "
"75372","Marion"," 32113 "
"75373","Rosebud"," 59327 "
"75374","Randolph"," 36264 "
"75375","Madison"," 72727 "
"75376","Schley"," 31806 "
"75377","Washington"," 83672 "
"75378","Martin"," 33455 "
"75379","Lee"," 38804 "
"75380","Rabun"," 30568 "
"75381","Richmond"," 30901 "
"75382","Leflore"," 38954 "
"75383","Henry"," 64740 "
"75384","Sanders"," 59853 "
"75385","Monroe"," 33043 "
"75386","Russell"," 36867 "
"75387","Wright"," 65711 "
"75388","Saint Clair"," 35131 "
"75389","Webster"," 65757 "
"75390","Shelby"," 35114 "
"75391","Washington"," 63648 "
"75392","Okaloosa"," 32579 "
"75393","Taney"," 65740 "
"75394","Orange"," 32808 "
"75395","Texas"," 65689 "
"75396","Jackson"," 64070 "
"75397","Tuscaloosa"," 35475 "
"75398","Palm Beach"," 33432 "
"75399","Pinellas"," 33765 "
"75400","Miami Dade"," 33194 "
"75401","San Diego"," 92120 "
"75402","San Bernardino"," 92411 "
"75403","Los Angeles"," 90402 "
"75404","Maricopa"," 85354 "
"75405","Screven"," 30455 "
"75406","Harrison"," 64426 "
"75407","Seminole"," 39845 "
"75408","Roosevelt"," 59212 "
"75409","Rockdale"," 30052 "
"75410","Pike"," 36010 "
"75411","Marion"," 32134 "
"75412","Leake"," 39051 "
"75413","Grundy"," 64641 "
"75414","Rosebud"," 59347 "
"75415","Randolph"," 36266 "
"75416","Madison"," 72738 "
"75417","Martin"," 33458 "
"75418","Lee"," 38824 "
"75419","Rabun"," 30573 "
"75420","Richmond"," 30904 "
"75421","Henry"," 64761 "
"75422","Sanders"," 59856 "
"75423","Monroe"," 33050 "
"75424","Russell"," 36869 "
"75425","Wright"," 65713 "
"75426","Saint Clair"," 35133 "
"75427","Shelby"," 35115 "
"75428","Washington"," 63660 "
"75429","Okaloosa"," 32580 "
"75430","Taney"," 65744 "
"75431","Orange"," 32809 "
"75432","Texas"," 65711 "
"75433","Jackson"," 64075 "
"75434","Tuscaloosa"," 35476 "
"75435","Palm Beach"," 33433 "
"75436","Pinellas"," 33767 "
"75437","Miami Dade"," 33196 "
"75438","San Diego"," 92122 "
"75439","San Bernardino"," 93555 "
"75440","Los Angeles"," 90403 "
"75441","Maricopa"," 85355 "
"75442","Spalding"," 30205 "
"75443","Screven"," 30467 "
"75444","Richland"," 59221 "
"75445","Pickens"," 35442 "
"75446","Logan"," 72223 "
"75447","Twin Falls"," 83301 "
"75448","Harrison"," 64442 "
"75449","Seminole"," 39859 "
"75450","Roosevelt"," 59213 "
"75451","Rockdale"," 30094 "
"75452","Pike"," 36034 "
"75453","Marion"," 32162 "
"75454","Leake"," 39090 "
"75455","Grundy"," 64683 "
"75456","Randolph"," 36274 "
"75457","Madison"," 72740 "
"75458","Martin"," 33469 "
"75459","Lee"," 38826 "
"75460","Rabun"," 30576 "
"75461","Richmond"," 30906 "
"75462","Henry"," 64770 "
"75463","Sanders"," 59859 "
"75464","Monroe"," 33051 "
"75465","Russell"," 36870 "
"75466","Wright"," 65717 "
"75467","Saint Clair"," 35135 "
"75468","Shelby"," 35124 "
"75469","Washington"," 63664 "
"75470","Taney"," 65759 "
"75471","Orange"," 32810 "
"75472","Texas"," 65793 "
"75473","Jackson"," 64080 "
"75474","Tuscaloosa"," 35480 "
"75475","Palm Beach"," 33434 "
"75476","Pinellas"," 33770 "
"75477","San Diego"," 92123 "
"75478","San Bernardino"," 93562 "
"75479","Los Angeles"," 90404 "
"75480","Maricopa"," 85361 "
"75481","Spalding"," 30223 "
"75482","Richland"," 59270 "
"75483","Pickens"," 35447 "
"75484","Logan"," 72834 "
"75485","Twin Falls"," 83316 "
"75486","Stephens"," 30538 "
"75487","Manatee"," 33598 "
"75488","Lawrence"," 39140 "
"75489","Harrison"," 64456 "
"75490","Roosevelt"," 59218 "
"75491","Rockdale"," 30252 "
"75492","Pike"," 36035 "
"75493","Marion"," 32179 "
"75494","Leake"," 39094 "
"75495","Randolph"," 36276 "
"75496","Madison"," 72742 "
"75497","Martin"," 33478 "
"75498","Lee"," 38828 "
"75499","Richmond"," 30907 "
"75500","Henry"," 64788 "
"75501","Sanders"," 59866 "
"75502","Monroe"," 33070 "
"75503","Russell"," 36871 "
"75504","Wright"," 65746 "
"75505","Saint Clair"," 35146 "
"75506","Shelby"," 35143 "
"75507","Washington"," 65441 "
"75508","Taney"," 65771 "
"75509","Orange"," 32811 "
"75510","Jackson"," 64081 "
"75511","Tuscaloosa"," 35490 "
"75512","Palm Beach"," 33435 "
"75513","Pinellas"," 33771 "
"75514","San Diego"," 92124 "
"75515","Los Angeles"," 90405 "
"75516","Maricopa"," 85363 "
"75517","Stewart"," 31815 "
"75518","Spalding"," 30224 "
"75519","Greene"," 65604 "
"75520","Ravalli"," 59827 "
"75521","Perry"," 36701 "
"75522","Madison"," 32059 "
"75523","Pickens"," 35461 "
"75524","Logan"," 72835 "
"75525","Twin Falls"," 83321 "
"75526","Stephens"," 30557 "
"75527","Manatee"," 34201 "
"75528","Lawrence"," 39641 "
"75529","Harrison"," 64458 "
"75530","Roosevelt"," 59226 "
"75531","Rockdale"," 30281 "
"75532","Pike"," 36079 "
"75533","Marion"," 32195 "
"75534","Leake"," 39189 "
"75535","Randolph"," 36278 "
"75536","Madison"," 72752 "
"75537","Martin"," 34956 "
"75538","Lee"," 38849 "
"75539","Richmond"," 30909 "
"75540","Henry"," 65323 "
"75541","Sanders"," 59873 "
"75542","Russell"," 36874 "
"75543","Saint Clair"," 35173 "
"75544","Shelby"," 35147 "
"75545","Washington"," 65565 "
"75546","Orange"," 32812 "
"75547","Jackson"," 64082 "
"75548","Tuscaloosa"," 35546 "
"75549","Palm Beach"," 33436 "
"75550","Pinellas"," 33772 "
"75551","San Diego"," 92126 "
"75552","Los Angeles"," 90501 "
"75553","Maricopa"," 85373 "
"75554","Spalding"," 30228 "
"75555","Greene"," 65610 "
"75556","Ravalli"," 59828 "
"75557","Sumter"," 31709 "
"75558","Perry"," 36756 "
"75559","Madison"," 32331 "
"75560","Lauderdale"," 39301 "
"75561","Gentry"," 64402 "
"75562","Pickens"," 35466 "
"75563","Logan"," 72851 "
"75564","Twin Falls"," 83328 "
"75565","Stephens"," 30577 "
"75566","Manatee"," 34202 "
"75567","Lawrence"," 39654 "
"75568","Harrison"," 64481 "
"75569","Roosevelt"," 59255 "
"75570","Rockdale"," 30294 "
"75571","Pike"," 36081 "
"75572","Marion"," 32617 "
"75573","Randolph"," 36280 "
"75574","Madison"," 72760 "
"75575","Martin"," 34957 "
"75576","Lee"," 38857 "
"75577","Henry"," 65360 "
"75578","Sanders"," 59874 "
"75579","Russell"," 36875 "
"75580","Saint Clair"," 35178 "
"75581","Shelby"," 35176 "
"75582","Orange"," 32814 "
"75583","Jackson"," 64086 "
"75584","Palm Beach"," 33437 "
"75585","Pinellas"," 33773 "
"75586","San Diego"," 92127 "
"75587","Los Angeles"," 90502 "
"75588","Maricopa"," 85374 "
"75589","Talbot"," 31801 "
"75590","Prairie"," 59326 "
"75591","Morgan"," 35016 "
"75592","Lincoln"," 71639 "
"75593","Shoshone"," 83802 "
"75594","Spalding"," 30248 "
"75595","Greene"," 65612 "
"75596","Ravalli"," 59829 "
"75597","Sumter"," 31711 "
"75598","Perry"," 36786 "
"75599","Madison"," 32336 "
"75600","Lauderdale"," 39305 "
"75601","Gentry"," 64441 "
"75602","Pickens"," 35481 "
"75603","Logan"," 72855 "
"75604","Twin Falls"," 83332 "
"75605","Manatee"," 34203 "
"75606","Lawrence"," 39662 "
"75607","Harrison"," 64642 "
"75608","Marion"," 32664 "
"75609","Madison"," 72773 "
"75610","Martin"," 34974 "
"75611","Lee"," 38858 "
"75612","Saint Clair"," 35209 "
"75613","Shelby"," 35178 "
"75614","Orange"," 32817 "
"75615","Jackson"," 64088 "
"75616","Palm Beach"," 33438 "
"75617","Pinellas"," 33774 "
"75618","San Diego"," 92128 "
"75619","Los Angeles"," 90503 "
"75620","Maricopa"," 85375 "
"75621","Talbot"," 31812 "
"75622","Prairie"," 59349 "
"75623","Morgan"," 35019 "
"75624","Lincoln"," 71667 "
"75625","Shoshone"," 83810 "
"75626","Taliaferro"," 30631 "
"75627","Spalding"," 30292 "
"75628","Liberty"," 32321 "
"75629","Lamar"," 39402 "
"75630","Greene"," 65617 "
"75631","Ravalli"," 59833 "
"75632","Sumter"," 31719 "
"75633","Madison"," 32340 "
"75634","Lauderdale"," 39307 "
"75635","Gentry"," 64453 "
"75636","Logan"," 72863 "
"75637","Twin Falls"," 83334 "
"75638","Manatee"," 34205 "
"75639","Lawrence"," 39663 "
"75640","Harrison"," 64670 "
"75641","Marion"," 32667 "
"75642","Martin"," 34990 "
"75643","Lee"," 38862 "
"75644","Saint Clair"," 35953 "
"75645","Shelby"," 35186 "
"75646","Orange"," 32818 "
"75647","Jackson"," 64105 "
"75648","Palm Beach"," 33440 "
"75649","Pinellas"," 33776 "
"75650","San Diego"," 92129 "
"75651","Los Angeles"," 90504 "
"75652","Maricopa"," 85377 "
"75653","Tattnall"," 30417 "
"75654","Gasconade"," 63068 "
"75655","Talbot"," 31816 "
"75656","Powell"," 59713 "
"75657","Montgomery"," 36013 "
"75658","Levy"," 32618 "
"75659","Morgan"," 35087 "
"75660","Shoshone"," 83837 "
"75661","Taliaferro"," 30669 "
"75662","Lamar"," 39455 "
"75663","Greene"," 65619 "
"75664","Ravalli"," 59840 "
"75665","Sumter"," 31735 "
"75666","Madison"," 32350 "
"75667","Lauderdale"," 39320 "
"75668","Gentry"," 64463 "
"75669","Logan"," 72865 "
"75670","Twin Falls"," 83341 "
"75671","Manatee"," 34207 "
"75672","Lawrence"," 39665 "
"75673","Marion"," 32668 "
"75674","Martin"," 34994 "
"75675","Lee"," 38866 "
"75676","Saint Clair"," 35972 "
"75677","Shelby"," 35216 "
"75678","Orange"," 32819 "
"75679","Jackson"," 64106 "
"75680","Palm Beach"," 33444 "
"75681","Pinellas"," 33777 "
"75682","San Diego"," 92130 "
"75683","Los Angeles"," 90505 "
"75684","Maricopa"," 85378 "
"75685","Tattnall"," 30420 "
"75686","Gasconade"," 63091 "
"75687","Talbot"," 31826 "
"75688","Powell"," 59722 "
"75689","Montgomery"," 36029 "
"75690","Levy"," 32621 "
"75691","Taylor"," 31006 "
"75692","Lafayette"," 38601 "
"75693","Franklin"," 63013 "
"75694","Morgan"," 35175 "
"75695","Shoshone"," 83839 "
"75696","Lamar"," 39475 "
"75697","Greene"," 65648 "
"75698","Ravalli"," 59870 "
"75699","Sumter"," 31743 "
"75700","Lauderdale"," 39325 "
"75701","Gentry"," 64479 "
"75702","Logan"," 72927 "
"75703","Twin Falls"," 83344 "
"75704","Manatee"," 34208 "
"75705","Marion"," 32681 "
"75706","Martin"," 34996 "
"75707","Lee"," 38868 "
"75708","Saint Clair"," 35987 "
"75709","Shelby"," 35242 "
"75710","Orange"," 32820 "
"75711","Jackson"," 64108 "
"75712","Palm Beach"," 33445 "
"75713","Pinellas"," 33778 "
"75714","San Diego"," 92131 "
"75715","Los Angeles"," 90601 "
"75716","Maricopa"," 85379 "
"75717","Telfair"," 31037 "
"75718","Powder River"," 59003 "
"75719","Monroe"," 36444 "
"75720","Lawrence"," 72415 "
"75721","Payette"," 83607 "
"75722","Tattnall"," 30421 "
"75723","Gasconade"," 65014 "
"75724","Talbot"," 31827 "
"75725","Powell"," 59728 "
"75726","Montgomery"," 36036 "
"75727","Levy"," 32625 "
"75728","Taylor"," 31058 "
"75729","Lafayette"," 38606 "
"75730","Franklin"," 63014 "
"75731","Morgan"," 35601 "
"75732","Shoshone"," 83846 "
"75733","Lamar"," 39482 "
"75734","Greene"," 65721 "
"75735","Ravalli"," 59871 "
"75736","Sumter"," 31764 "
"75737","Lauderdale"," 39335 "
"75738","Gentry"," 64489 "
"75739","Logan"," 72941 "
"75740","Manatee"," 34209 "
"75741","Marion"," 32686 "
"75742","Martin"," 34997 "
"75743","Shelby"," 35243 "
"75744","Orange"," 32821 "
"75745","Jackson"," 64109 "
"75746","Palm Beach"," 33446 "
"75747","Pinellas"," 33781 "
"75748","San Diego"," 92139 "
"75749","Los Angeles"," 90602 "
"75750","Maricopa"," 85381 "
"75751","Telfair"," 31055 "
"75752","Powder River"," 59301 "
"75753","Monroe"," 36445 "
"75754","Lawrence"," 72433 "
"75755","Payette"," 83619 "
"75756","Tattnall"," 30427 "
"75757","Terrell"," 39826 "
"75758","Leon"," 32301 "
"75759","Kemper"," 39325 "
"75760","Gasconade"," 65041 "
"75761","Talbot"," 31831 "
"75762","Powell"," 59731 "
"75763","Montgomery"," 36043 "
"75764","Levy"," 32626 "
"75765","Taylor"," 31076 "
"75766","Lafayette"," 38619 "
"75767","Franklin"," 63015 "
"75768","Morgan"," 35603 "
"75769","Shoshone"," 83849 "
"75770","Greene"," 65725 "
"75771","Ravalli"," 59875 "
"75772","Sumter"," 31780 "
"75773","Lauderdale"," 39342 "
"75774","Gentry"," 64670 "
"75775","Logan"," 72943 "
"75776","Manatee"," 34210 "
"75777","Marion"," 32696 "
"75778","Shelby"," 35244 "
"75779","Orange"," 32822 "
"75780","Jackson"," 64110 "
"75781","Palm Beach"," 33449 "
"75782","Pinellas"," 33782 "
"75783","San Diego"," 92145 "
"75784","Los Angeles"," 90603 "
"75785","Maricopa"," 85382 "
"75786","Thomas"," 31626 "
"75787","Dunklin"," 63821 "
"75788","Pondera"," 59425 "
"75789","Mobile"," 36505 "
"75790","Lee"," 33901 "
"75791","Telfair"," 31060 "
"75792","Monroe"," 36460 "
"75793","Lawrence"," 72434 "
"75794","Payette"," 83655 "
"75795","Tattnall"," 30453 "
"75796","Terrell"," 39842 "
"75797","Leon"," 32303 "
"75798","Kemper"," 39328 "
"75799","Gasconade"," 65061 "
"75800","Talbot"," 31836 "
"75801","Powell"," 59733 "
"75802","Montgomery"," 36046 "
"75803","Levy"," 32668 "
"75804","Lafayette"," 38655 "
"75805","Franklin"," 63037 "
"75806","Morgan"," 35619 "
"75807","Shoshone"," 83850 "
"75808","Greene"," 65738 "
"75809","Lauderdale"," 39364 "
"75810","Logan"," 72949 "
"75811","Manatee"," 34211 "
"75812","Marion"," 32702 "
"75813","Orange"," 32824 "
"75814","Jackson"," 64111 "
"75815","Palm Beach"," 33458 "
"75816","Pinellas"," 33785 "
"75817","San Diego"," 92154 "
"75818","Los Angeles"," 90604 "
"75819","Maricopa"," 85383 "
"75820","Thomas"," 31738 "
"75821","Dunklin"," 63829 "
"75822","Pondera"," 59432 "
"75823","Mobile"," 36509 "
"75824","Lee"," 33903 "
"75825","Telfair"," 31077 "
"75826","Tift"," 31637 "
"75827","Jones"," 39168 "
"75828","Douglas"," 65608 "
"75829","Monroe"," 36471 "
"75830","Lawrence"," 72440 "
"75831","Payette"," 83660 "
"75832","Terrell"," 39877 "
"75833","Leon"," 32304 "
"75834","Kemper"," 39352 "
"75835","Gasconade"," 65062 "
"75836","Powell"," 59843 "
"75837","Montgomery"," 36047 "
"75838","Levy"," 32669 "
"75839","Lafayette"," 38673 "
"75840","Franklin"," 63039 "
"75841","Morgan"," 35621 "
"75842","Shoshone"," 83867 "
"75843","Greene"," 65742 "
"75844","Logan"," 72951 "
"75845","Manatee"," 34212 "
"75846","Marion"," 32784 "
"75847","Orange"," 32825 "
"75848","Jackson"," 64112 "
"75849","Palm Beach"," 33460 "
"75850","Pinellas"," 33786 "
"75851","San Diego"," 92173 "
"75852","Los Angeles"," 90605 "
"75853","Maricopa"," 85387 "
"75854","Toombs"," 30436 "
"75855","Phillips"," 59261 "
"75856","Thomas"," 31757 "
"75857","Marshall"," 35016 "
"75858","Johnson"," 72752 "
"75859","Oneida"," 83252 "
"75860","Dunklin"," 63837 "
"75861","Pondera"," 59486 "
"75862","Mobile"," 36521 "
"75863","Lee"," 33904 "
"75864","Telfair"," 31544 "
"75865","Tift"," 31727 "
"75866","Jones"," 39437 "
"75867","Monroe"," 36475 "
"75868","Lawrence"," 72458 "
"75869","Payette"," 83661 "
"75870","Leon"," 32305 "
"75871","Kemper"," 39354 "
"75872","Gasconade"," 65066 "
"75873","Powell"," 59854 "
"75874","Montgomery"," 36052 "
"75875","Levy"," 32683 "
"75876","Lafayette"," 38965 "
"75877","Franklin"," 63055 "
"75878","Morgan"," 35622 "
"75879","Shoshone"," 83868 "
"75880","Greene"," 65757 "
"75881","Manatee"," 34215 "
"75882","Marion"," 34420 "
"75883","Orange"," 32826 "
"75884","Jackson"," 64113 "
"75885","Palm Beach"," 33461 "
"75886","Pinellas"," 34677 "
"75887","San Diego"," 92536 "
"75888","Los Angeles"," 90606 "
"75889","Maricopa"," 85388 "
"75890","Toombs"," 30473 "
"75891","Phillips"," 59538 "
"75892","Thomas"," 31765 "
"75893","Marshall"," 35175 "
"75894","Johnson"," 72821 "
"75895","Towns"," 30525 "
"75896","Lake"," 32102 "
"75897","Jefferson Davis"," 39119 "
"75898","Dunklin"," 63852 "
"75899","Mobile"," 36522 "
"75900","Lee"," 33905 "
"75901","Telfair"," 31549 "
"75902","Tift"," 31733 "
"75903","Jones"," 39439 "
"75904","Monroe"," 36480 "
"75905","Lawrence"," 72459 "
"75906","Leon"," 32307 "
"75907","Kemper"," 39358 "
